name,amenity,lat,lon,district,phone,beds
Al-Helal Hospital,hospital,23.8027632,90.370642,,,
Prime Bank Eye Hospitals,hospital,23.7442514,90.3723242,,,
Eden Multicare Hospital,hospital,23.7472931,90.3702313,,,
Ambia Hospital,hospital,22.7071359,90.3607676,,,
Apollo Hospital and Diagnostic Center,hospital,22.7007191,90.3698466,,,
Medinova,hospital,22.7033784,90.372358,,,
University Dental College and Hospital,hospital,23.7477633,90.4091274,,,
Unknown,hospital,23.737429,90.4285859,,,
radda,hospital,23.8075588,90.3696927,,,
Unknown,hospital,23.8682156,90.3940639,,,
Eye hospital,hospital,23.8166526,90.3674582,,,
"Bangladesh Humiopathik Porishod, Dhaka Jila",hospital,23.711037,90.4242969,,,
Aroggo niketon homio center,hospital,23.7035507,90.4247766,,,
Delta Dygonestic & Health Service,hospital,23.7024645,90.4194307,,,
Unknown,hospital,23.2053061,89.9668575,,,
Government Outdoor Dispensary (GOD),hospital,23.8191076,90.3805302,,,
Songkramok Badhi Hospital,hospital,23.7740437,90.4052251,,,
Sah Somie nagoi community clinic,hospital,22.3184273,91.8521737,,,
Islami Bank Central Hospital,hospital,23.7375744,90.4098236,,,
BIRDEM General Hospital 2,hospital,23.7317089,90.4061085,,,
Tara Medical Centre,hospital,23.8151865,90.371355,,,
Niramoy Clinic,hospital,23.0415561,89.6304735,Narail,,
Kalyani Eye Care and Laser Clinic,hospital,22.9707724,88.4651161,,,
Royal Vision,hospital,22.9687125,88.4652265,,,
B C Roy Eye Clinic,hospital,22.9686793,88.4652182,,,
Manav Jiban Pharmacy,hospital,22.9734061,88.4556102,,,
Kalyani Nursing Home,hospital,22.9792698,88.4372693,,,
Apollo Pharmacy,hospital,22.9803156,88.437854,,,
Cox's Bazar Medical College Hospital,hospital,21.4239318,92.0154214,,,
Islamia Hospital,hospital,22.6885158,90.3703661,,,
Eastern Medical College & Hospital,hospital,23.4789692,91.0731361,,,
Uttara Cresent Hospital,hospital,23.8668616,90.3955096,,,
Munshigonj General Hospital,hospital,23.5543665,90.5309553,,,
Popular General Hospital,hospital,23.5504163,90.3898363,,,
Nagor Health Care 2,hospital,23.7514278,90.4047963,,,
Nari Maitree,hospital,23.7512263,90.4048592,,,
Malancha Govt. Hospital,hospital,23.7062422,90.3472974,,,
North Bengal Medical College,hospital,26.6902965,88.3858419,,,
Medinova Hospital,hospital,23.8065469,90.3674517,,,
Unknown,hospital,20.6317761,92.320855,,,
Unknown,hospital,23.1080433,90.8607436,,,
Good Heal,hospital,22.87208,91.0899083,,,
Ramgonj Adunik Hospital,hospital,23.1030897,90.8601959,,+8801785840650,
Akumunnessa Eye Clinic(আকুমুন্নেসা আই ক্লিনিক),hospital,23.8182452,90.3660545,,,
Islami Bank Hospital,hospital,23.8195104,90.3654856,,,
Physiotherapy Centre,hospital,23.8177023,90.3663789,,,
shishu Hospital(শিশু হাসপাতাল),hospital,23.8212392,90.3730252,,,
BRAC Metarnity Centre(ব্রাক মেটারনিটি সেন্টার),hospital,23.8173443,90.3732098,,,
Dr. Priyanka Aziz Chamber(ডাঃ প্রিয়াংকা আজিজ চেম্বার),hospital,23.8155046,90.3740054,,,
Nargis Memorial Hospital (Pvt) Ltd.,hospital,22.8096271,89.572642,,,
Prime Hospital,hospital,22.8718282,91.09171,,,
Unknown,hospital,23.7552277,90.3800946,,,
Modern Physiotherapy,hospital,23.7394982,90.3814159,,,
OHCL,hospital,23.7387316,90.3802694,,,
pharmacy,hospital,23.7425942,90.9927378,,,
DOYAMOY PHARMACY,hospital,23.7441573,91.0027708,,,
SRI KISNA PHARMACY,hospital,23.7440833,91.0029587,,,
Evergreen Health Center,hospital,22.3582562,91.8249135,,,
Saphena General Hospital,hospital,23.7482183,90.4123789,,+8801711560347,
Saphena Womens Dental College & Hospital,hospital,23.7481756,90.4123777,,,
Family Dentist,hospital,23.743883,90.4160348,,,
Nibedita General Hospital,hospital,23.7179419,90.4159896,,,
Bardem Hospital,hospital,23.7160002,90.4163756,,,
Unknown,hospital,25.7350465,89.2907846,,,
Health Care,hospital,23.7194239,90.4165136,,,
Islami Bank Hospital Buding 5,hospital,23.7396681,90.4205869,,,
Pan pacific Hospital,hospital,23.7380452,90.4222603,,,
Dr Ainul Islam Khan Chamber(ড আইনুল ইসলাম চেম্বার),hospital,23.823019,90.3688928,,,
Dr Nighat Rahman Chamber(ড নিঘাত রহমান),hospital,23.8228712,90.3689304,,,
Dr Sayeda Dil Afroz Chamber(ড সায়েদা দিল আফরোজ),hospital,23.8230876,90.368862,,,
Popular Medicine Corner (পপুলার মেডিসিন কর্নার),hospital,23.8268842,90.3662785,,,
Rabeya Maternity(রাবেয়া ম্যাটারনিটি),hospital,23.8265626,90.3648013,,,
Shishir Medical Hall(শিশির মেডিক্যাল হল),hospital,23.8228939,90.368929,,,
Ayesha Memorial Hospital,hospital,23.77499,90.3951924,,,
S.P.R.C & Neurology Hospital,hospital,23.7474961,90.4010657,,+88029339089,
Alok health Care(আলোক হেলথ কেয়ার),hospital,23.8234676,90.3640549,,,
Anwara Nursing Home(আনোয়ারা নার্সিং হোম),hospital,23.8264832,90.3627322,,,
Asia Health Care and Diagonistic Centre(এসিয়া হেলথ কেয়ার অ্যান্ড ডায়াগনিস্টিক সেন্টার),hospital,23.8243032,90.3635259,,,
Brac Maternity Centre(ব্র্যাক মেটার্নিটি সেন্টার),hospital,23.8277311,90.3700976,,,
Chowdury Doctors Chamber(চৌধুরী ডক্টরস চেম্বার),hospital,23.8231799,90.3640021,,,
Khandakar Chamber(খন্দকার চেম্বার),hospital,23.8278871,90.3588367,,,
Regent Hospital Ltd(রিজেন্ট হসপিটাল লিমিটেড),hospital,23.8277468,90.3638623,,,
Shishu Niramoy,hospital,23.8228059,90.3576258,,,
"Ibn Sina Diagnostic & Consultation Center, Building-1",hospital,23.7831714,90.4257155,,,
Kamrangirchar Govt. Hospital,hospital,23.7177407,90.3770353,,,
জাতীয় মানসিক স্বাস্থ্য ইনস্টিটিউট এন্ড হসপিটাল,hospital,23.7723586,90.368105,,,
Anwar Khan Modern Medical College Hospital,hospital,23.745296,90.3819718,,+88028614927,
Mohammadpur Infertility Care & Research Centre (ICRC),hospital,23.7625162,90.3654004,,,
Asgar Ali Hospital,hospital,23.7078377,90.4236155,,,
Mother Care Hospital,hospital,23.756797,90.3744592,,,
English,hospital,23.8276494,90.3680317,,+8801717168522,
Green Life Medical College Hospital,hospital,23.7461412,90.3854888,,+88029612345,
Khwaja Yunus Ali Medical College and Hospital,hospital,24.2267292,89.7034322,,+88075163761,
Green Life Medical College,hospital,23.7465544,90.3857644,,,
Unknown,hospital,22.9490174,89.8198638,,,
Popular Diagnostic Center Ltd Unit-2,hospital,23.8095357,90.3681201,,,
Prima Orthopaedic Centre,hospital,22.4731537,88.3079611,Kolkata,033-24968255,
Ashiyan Medical College Hospital,hospital,23.8351199,90.4535587,,+8801713895345,
Mechi Netralaya Eye Hospital,hospital,26.6489119,88.157665,,,
Machi Netralaya Eye Hospital,hospital,26.6498244,88.1580828,,,
Unknown,hospital,22.3227283,91.8070098,,,
Chiitagong Port Hospital,hospital,22.3134448,91.7964792,,,
Memon-2,hospital,22.3331232,91.8334685,,,
CRP- Pabna diabetic shamity,hospital,24.0310438,89.2254419,,+8801730059516,
Kabiraj Govinda Barman,hospital,26.3105769,89.302395,,,
Ayursundra Superspeciality Hospital,hospital,26.1090489,91.7190636,,,
Square hospital extension bldg,hospital,23.7523137,90.381317,,,
APSCL medical,hospital,24.0410539,91.0123001,,,
Chittagong cantonment,hospital,22.4015361,91.8060306,,,
Institute of Neuroscience Kolkata,hospital,22.5470227,88.3620613,Kolkata,033 4030 9999,
GU Hospital,hospital,26.1548233,91.6660347,,,
Sarail Upazila Health Complex,hospital,24.0711405,91.1182935,,,
Marry stopes,hospital,24.3722667,91.41739,,,
South Zone Hospital,hospital,22.8267389,89.5386225,,,
Harbang Helth Subcenter,hospital,21.8465209,92.056235,,,
"ESI HOSPITAL, SEALDAH",hospital,22.5728574,88.3730073,,,
Deen Mohd Eye Hospital & Research Centre,hospital,23.7554384,90.3761021,,+8801731185782,
Al Sami Hospital,hospital,23.7803831,90.4261229,,,
Bethany Hospital Outreach OPD Services,hospital,25.7556131,91.8856792,,,
Nongpoh Civil Hospital,hospital,25.909543,91.8768375,Ri Bhoi,,
Rayhan Hospital,hospital,25.3966505,88.9899646,,,
Hm Hospital and Research Centre Pvt.Ltd,hospital,26.1310276,91.7858925,Kamrup,,
National Institute of Cardiovascular Diseases,hospital,23.7703672,90.3694314,Tiruvallur,,
Patnitala Upazila Health Complex,hospital,25.0495513,88.7553711,,,
Dr. B.N.Bose Sub-divisional Hospital,hospital,22.7515849,88.3710265,North 24 Parganas,,
Kutupalong Hospital,hospital,21.2136275,92.1680481,,,
Nobi Nagar General Hospital,hospital,22.9011619,90.9414341,,,
M H Samorita Hospital and Medical College,hospital,23.762968,90.4031825,,,
Wellcare Hospital Limited,hospital,23.7699696,90.3552318,,,
Vard Eye Hospital,hospital,23.7713555,90.354832,,,
Beanibazar Cancer Hospital,hospital,24.8221819,92.1502707,,,
Dhulabari Hospital,hospital,26.6585166,88.0994293,,,
Amda Hospital,hospital,26.6670044,88.0946171,,,
Eye infarmary and training complex,hospital,22.3604419,91.7959434,,,
"Ekushey Hospital,Mirzapul(OS)",hospital,22.3660705,91.8334146,,,
National Institute of Ophthalmology and Hospital,hospital,23.7745887,90.3695602,,,
People's Hospital,hospital,22.3596954,91.8365026,,,
Unknown,hospital,25.8000261,88.7683315,,,
Unknown,hospital,26.0057391,88.7483558,,,
Patenga Naval Hospital,hospital,22.2841804,91.7881054,,,
Unknown,hospital,21.4449118,92.0999764,,,
Unknown,hospital,20.8757071,92.2974114,,,
Dhaka Road (East) ঢাকা রোড (পূর্ব),hospital,24.8148354,89.010555,,,
Navy Hospital Gate নেভি হাসপাতালের গেট,hospital,22.2830266,91.7849173,,,
"Upazila Health Complex, Mohadevpur",hospital,24.9216638,88.7509438,,,
Rohanpur Animal Hospital,hospital,24.8189078,88.3268949,,,
Chandi tala health center,hospital,22.4866272,88.3460553,,,
Alimon Nessa Diabetic Hospital.,hospital,23.1071108,89.1077142,,,
Desh medical Services,hospital,22.3538962,91.8287313,,,
Mukti General Hospital মুক্তি জেনারেল হাসপাতাল লিঃ,hospital,23.6219647,90.5010423,,,
B.I.H.S General Hospital,hospital,23.7822731,90.3527245,,,
Taraganj Upazila Health Complex,hospital,25.8107123,89.0310069,,,
popular hospital,hospital,23.7392113,90.3824483,,,
"Apex Medical and Diagnostic Centre, Hospital,",hospital,23.9914821,90.3823208,,,
Al Rafi Hospital Ltd.,hospital,23.7851099,90.5683695,,,
ABC Eye Hospital এবিসি চক্ষু হাসপাতাল,hospital,24.0145573,90.3836296,,,
Ibn Sina Hospital,hospital,23.7452371,90.3723768,,09610-009616,
Unknown,hospital,23.7463591,90.3722829,,,
Mawna City Hospital & Digital Lab মাওনা সিটি হাসপাতাল এন্ড ডিজিটাল ল্যাব,hospital,24.2210129,90.4117212,,,
Bhulta Islami Hospital,hospital,23.7841625,90.5657656,,,
Kuwait Bangladesh Friendship Government Hospital,hospital,23.870968,90.4035774,,,
New hospital,hospital,23.4500891,91.1870837,,,
Sodesh Hospital Pvt. Ltd.,hospital,24.7545246,90.4028376,,,
Quality General Hospital কোয়ালিটির জেনারেল হাসপাতালে,hospital,24.7568224,90.4019915,,,
Saik General Hospital,hospital,24.8313591,89.3766528,,,
Pabna Sadar Hospital,hospital,24.0166141,89.2447365,,,
"বারুহাস,কমিউনিটি হাসপাতাল",hospital,24.4698225,89.2880816,,,
Tetuljhora Health & Family Welfare Center তেতুলঝোড়া স্বাস্থ্য ও পরিবার কল্যাণ কেন্দ্র,hospital,23.7942632,90.2711935,,,
LIFE CARE Medical & Dental Centre,hospital,26.2051636,89.1112587,,,
Unknown,hospital,26.5633503,88.521525,,,
Unknown,hospital,26.5667468,88.5187867,,,
Impulse Hospital,hospital,23.7678394,90.3988245,,,
Unknown,hospital,22.8709867,89.5435926,,,
Transfusion Unit,hospital,23.7403579,90.3949575,,,
Radiology And Imagine Department,hospital,23.7403354,90.3949066,,,
Physical Medicine and Rehabilitation Ward,hospital,23.7403639,90.395134,,,
Transfusion Medicine Department,hospital,23.7403507,90.3950205,,,
Dighalia Hospital,hospital,22.8916048,89.5352107,,,
Damudya Upazila Health Complex,hospital,23.1379711,90.4426408,,,
"Red Cross, Red Crescent Hospital",hospital,21.2046551,92.1707119,,,
Samaritan’s Purse Diptheria Treatment Center,hospital,21.1771137,92.1557262,,,
MSF Cholera Treatment Centre,hospital,21.1988086,92.1538064,,,
Shaheed Suhrawardi Medical College Hospital,hospital,23.7687483,90.3695214,,,
IFRC Field Hospital,hospital,21.204527,92.1712426,,,
LMRF Hospital,hospital,23.4507178,91.1993928,,,
Rajshahi Shishu Hospital রাজশাহী শিশু হাসপাতালের,hospital,24.3674935,88.5886686,,,
Behala Balananda Brahmachari Hospital and Research Center,hospital,22.5065586,88.3205755,Kolkata,,
IRIS HOSPITAL,hospital,22.4792072,88.375858,,,
CWW OTP Center,hospital,21.1820038,92.1535749,,,
Unknown,hospital,24.1099832,90.1089661,,,
Bidhannagar Sub-Divisional Hospital,hospital,22.5907911,88.410894,,,
Swapna Pharmacy,hospital,23.7581754,90.3669772,,,
Railway Hospital,hospital,26.683025,88.426927,,,
Barisal Heart Foundation,hospital,22.6975803,90.3589848,,,
"PHC, Mundalika",hospital,22.7131422,88.1055727,Hooghly,,
Paramount Nursing Home,hospital,22.5239877,88.3486944,Kolkata,,
National Hospital,hospital,22.9383161,91.3044743,,,
Unknown,hospital,23.9759481,90.6347547,,,
Ishwarganj Upazila Health Complex,hospital,24.6899634,90.6109911,,,
Nabiganj Upazila Health Complex,hospital,24.5636261,91.5139364,,,
Unknown,hospital,22.7932966,88.9660172,,,
Sristy Madokasokti Punorbason Kendra,hospital,23.7115782,90.449399,,,
Balukhali MSF hospital,hospital,21.1902351,92.1626624,,,
Turna Medical Hall,hospital,22.2426174,91.8192665,,,
কটিয়াদি পশু হাসপাতাল,hospital,24.2505962,90.7985862,,,
Shaheed Ahsanullah General Hospital,hospital,23.8935476,90.4030017,,,
Unknown,hospital,23.8293526,90.3790002,,,
Narsingdi Sadar Hospital,hospital,23.9201435,90.7184538,,,
Malaysian Field Hospital,hospital,21.237443,92.1585121,,,
Dashmina Upazila Health Complex,hospital,22.2824475,90.5646546,,,
Bauphal Upazila Helath Complex,hospital,22.4146934,90.5615003,,,
Medical Center,hospital,22.2675091,91.8005781,,,
Patuakhli Medical College Hospital,hospital,22.363476,90.327196,,,
Ark Hospital,hospital,23.868349,90.4137186,,,
Unknown,hospital,24.2718981,91.3799022,,,
Kendua Upazila Health Complex,hospital,24.6534535,90.8242871,,,
General hospital,hospital,22.3669883,89.8709938,,,
Prime Lab Diagonistic and Consultaion Center,hospital,23.7795545,88.6408776,,,
Sono Diagonistic and Clinic,hospital,23.7790321,88.6418166,,,
Satkhira General Hospital,hospital,22.7225445,89.0686197,,,
CMH Chittagong,hospital,22.4015493,91.8073258,,,
Dr Rafi Ahmed Dental College & Hospital,hospital,22.5627691,88.3679312,,,
"UNB building, NRS medical college",hospital,22.5648794,88.3695623,,,
NRS OPD Building,hospital,22.5645047,88.3686937,,,
Baker Ward,hospital,22.5633946,88.3698611,,,
NRS Medical college & Hospital,hospital,22.5652972,88.3691544,,,
"Dr Rafi Ahmed Dental College & Hospital, Old Campus",hospital,22.5629472,88.367509,,,
Satkhira Medical College,hospital,22.6901884,89.0468985,,,
Satkhira Medical College,hospital,22.691344,89.045721,,,
Hossainpur Upazila Health Complex,hospital,24.4171738,90.656704,,,
Mithamoin Upazila Health Complex,hospital,24.4156449,91.0541001,,,
Dakshin Balapara Community Clinic,hospital,26.2114329,88.9067916,,,
Atpara Upazila Health Complex,hospital,24.8095701,90.8622604,,,
Human care Diagnostic center,hospital,25.6128208,88.6548118,,,
Haque Diagnostic Center,hospital,25.8632453,88.6557696,,,
East Khada Animal Hospital,hospital,22.3102298,89.8405775,Bagerhat,,
Mamata Clinic,hospital,22.2832985,91.7837238,,,
Chittagong Diabetic General Hospital,hospital,22.2845152,91.7847485,,,
Police Line Hospiotal,hospital,22.695062,90.3650366,,,
Prince Hospital,hospital,22.8103369,89.5612186,,,
Gouripur Upazila Health Complex,hospital,24.7711854,90.5693994,,,
Patuakhali General Hospital,hospital,22.3620187,90.3345063,,,
Kajir Aola Health Complex,hospital,21.9646637,90.4256558,Patuakhali,,
SEP Bangladesh Hospital,hospital,21.9796776,90.4434282,Patuakhali,,
ACI Hospital,hospital,21.8842568,90.3343534,Patuakhali,,
Masque beside Khayer hat Hospital,hospital,22.5423123,90.675112,Bhola,,
"Shodesh General Hospital, Dhaka - Mawa Hwy, Kalakandi",hospital,23.6602262,90.3625381,,,
Maula Buksh Sardar Datobbo Chokkhu Hospital,hospital,23.7034277,90.4152938,,,
Hasnabad Specialized Hospital and Lab Limited,hospital,23.6835955,90.4237309,,,
Max Hospital,hospital,22.355143,91.8253382,,,
Chittagong shishu hospital pvt ltd,hospital,22.3609439,91.8312669,,,
আল আমিন ডেন্টাল কলেজ ও জেনারেল হাসপাতালে,hospital,24.8866372,91.8833747,,,
Mohanagar Hospital,hospital,24.9003241,91.8655743,,,
Jalalabad Eye Hospital,hospital,24.8993354,91.9095547,,,
Tarulia Upashasthya Kendra,hospital,22.5878701,88.4423075,,,
Unknown,hospital,26.2075432,91.6776942,,,
Hathazari Upazila Health Complex,hospital,22.5088811,91.8039861,,,
Comilla General Hospital,hospital,23.4555423,91.1809715,,,
Vojendroganj up health and family welfare centre,hospital,24.7475304,91.2311956,Sunamganj,,
Union health and family welfare center,hospital,24.7655022,91.1597778,Sunamganj,,
Chittagong Port Hospital,hospital,22.3136296,91.7962054,,,
Mother and Child Care Hospital,hospital,22.329116,91.792022,,,
Health City Specialized Hospital,hospital,24.8259062,89.3781691,,,
Al Haz Clinic,hospital,22.8471838,89.5391081,,,
Bagmara Hospital,hospital,23.3385322,91.1436376,,,
Sarishabari Upazila Health Complex,hospital,24.7553591,89.8351514,,,
Tarail Upazila Health Complex l,hospital,24.5501973,90.8872962,Kishoreganj,,
Kuliarchar Upazila Health Complex,hospital,24.1572885,90.9288906,,,
Gauhati Medical College and Hospital (GMCH),hospital,26.1595109,91.7686637,Kamrup,,
"Apollo International Hospital, Guwahati",hospital,26.1540629,91.7813252,Kamrup,,
Chandpur Sadar Hospital,hospital,23.2233561,90.6531702,,,
